Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,latitude,longitude
2449653,"October 31, 2022",Illinois,Chicago,S California Ave and W Polk St,1,13,0,0,0,N/A,41.8710582,-87.6932515
2448898,"October 30, 2022",Tennessee,Memphis,3920 Park Ave,1,3,0,0,2,N/A,35.1078744,-89.9319398
2448366,"October 30, 2022",Colorado,Aurora,900 block of N Geneva St,4,0,0,0,1,N/A,39.8036239,-117.9684131
2448287,"October 30, 2022",Pennsylvania,Philadelphia,601 Spring Garden St,0,6,0,0,0,N/A,39.9616159,-75.1483765
2448361,"October 30, 2022",California,Covina,17000 block of E Bellbrook St,2,2,0,0,3,N/A,34.0982239,-117.9165019
2448372,"October 30, 2022",South Carolina,Charleston,1900 Hazelwood Dr,0,4,0,0,1,N/A,32.8012805,-80.0282244
2448015,"October 29, 2022",Florida,Orlando,8204 Crystal Clear Ln,0,6,0,0,1,N/A,28.4481129,-81.4006804
2448330,"October 29, 2022",Florida,Tallahassee,2101 W Pensacola St,1,8,0,1,4,N/A,30.440239,-84.3198951
2447980,"October 28, 2022",Ohio,Toledo,Junction Ave and Belmont Ave,2,2,0,0,0,N/A,41.6482423,-83.5771665
2447379,"October 28, 2022",Pennsylvania,Pittsburgh,3737 Brighton Rd,0,5,0,0,2,N/A,40.484079,-80.0363744
2447217,"October 27, 2022",Oklahoma,Broken Arrow,425 S Hickory Ave,7,0,1,0,0,N/A,36.0473241,-95.8020501
2445686,"October 25, 2022",Ohio,Hamilton,700 block of S 2nd St,2,2,0,0,0,N/A,39.3929033,-84.5647826
2445939,"October 25, 2022",North Carolina,Greensboro,900 block of Circle Dr,2,4,0,0,0,N/A,36.0835056,-79.773404
2443849,"October 24, 2022",Illinois,Chicago,3200 block of W 30th St,1,3,0,0,0,N/A,41.8390412,-87.7048707
2443879,"October 24, 2022",Missouri,Saint Louis,3125 S Kingshighway Blvd,2,4,1,0,0,N/A,38.6048115,-90.2711697
2443627,"October 23, 2022",Texas,Brownsville,1200 block of W Saint Francis St,0,5,0,0,0,N/A,25.9158908,-97.5175722
2443194,"October 23, 2022",Illinois,Chicago,4300 block of S Kedzie Ave,3,2,0,0,0,N/A,41.8152545,-87.7045718
2443276,"October 23, 2022",Wisconsin,Milwaukee,N 34th St and W Wright St,0,4,0,0,0,N/A,43.0642671,-87.9562833
2442695,"October 22, 2022",Wisconsin,Milwaukee,W Fond Du Lac and W Hoyt Pl,0,6,0,0,0,N/A,43.0873218,-87.9731576
2443257,"October 22, 2022",North Carolina,Oxford,100 block of Granville St,0,6,0,0,0,N/A,36.3100603,-78.5922085
2443287,"October 22, 2022",Georgia,Cordele,1309 16th Ave E,0,4,0,0,1,N/A,31.9621146,-83.7614086
2443231,"October 22, 2022",Arizona,Phoenix,6330 W Miami St,1,7,0,0,0,N/A,33.4188842,-112.1972352
2450590,"October 21, 2022",Mississippi,Cleveland,511 Lee St,1,3,0,0,0,N/A,33.7391826,-90.7183263
2442632,"October 21, 2022",Louisiana,New Orleans,2200 block of N Galvez St,1,3,0,0,0,N/A,29.9785076,-90.0572574
2444683,"October 21, 2022",Wisconsin,Hartland,700 Mansfield Court,4,0,2,0,0,N/A,43.097171,-88.329072
2442008,"October 21, 2022",Louisiana,Baton Rouge,636 Harding Blvd,0,11,0,0,3,N/A,30.5196864,-91.1912326
2441540,"October 20, 2022",Ohio,Cleveland,4497 State Rd,0,5,0,0,0,N/A,41.4319024,-81.7068784
2439423,"October 17, 2022",Virginia,Woodbridge,5297 Mansfield Ct,4,0,0,0,1,N/A,38.6519583,-77.3667732
2438904,"October 16, 2022",Texas,El Paso,8500 block of Dyer St,1,3,0,0,1,N/A,31.8579454,-106.4324372
2438505,"October 16, 2022",Georgia,Atlanta,223 James P Brawley Dr SW,0,4,0,0,0,N/A,33.7482561,-84.4130399
2439294,"October 16, 2022",California,Lancaster,44236 20th St E,0,4,0,0,2,N/A,34.6869773,-118.093979
2438461,"October 16, 2022",Virginia,Harrisonburg,1500 block of Devon Ln,0,8,0,0,1,N/A,38.4220497,-78.8770053
2438121,"October 15, 2022",Colorado,Denver,900 Dakin St,1,7,0,0,0,N/A,39.8343324,-104.9981377
2438154,"October 15, 2022",Massachusetts,Worcester,88 Webster St,0,6,0,0,3,N/A,42.2417462,-71.8338817
2438723,"October 15, 2022",Mississippi,Itta Bena,N/A,2,7,0,0,0,N/A,33.5070461,-90.3198067
2438494,"October 15, 2022",New York,Freeport,Babylon Tpke and Independence Ave,0,4,0,0,0,N/A,40.6690724,-73.5730887
2438482,"October 15, 2022",Pennsylvania,Pittsburgh,300 block of Cedar Ave,3,1,0,0,0,N/A,40.451143,-80.000679
2437284,"October 14, 2022",Pennsylvania,Philadelphia,Willard St and Shelbourne St,0,4,0,0,0,N/A,39.9977368,-75.1135356
2436826,"October 13, 2022",North Carolina,Raleigh,5300 block of Sahalee Way,5,2,0,1,1,N/A,35.8106339,-78.5391939
2437177,"October 13, 2022",North Carolina,New Bern,2100 block of New Bern Ave,0,4,0,0,0,N/A,35.09624,-77.06756
2437630,"October 13, 2022",Alabama,Lanett,1912 50th Ave SW,0,6,0,0,0,N/A,32.842779,-85.244891
2434847,"October 10, 2022",California,Delano,County Line Road and Road 136,1,3,0,0,0,N/A,35.7904095,-119.2681274
2434247,"October 9, 2022",South Carolina,Inman,280 Bobo Dr,5,0,0,0,1,N/A,35.0189808,-82.0743963
2434128,"October 9, 2022",Florida,Miami,525 NE 150th St,1,3,0,0,0,N/A,25.913155,-80.1889595
2439284,"October 9, 2022",Oklahoma,Henryetta,US-75 and Catalpa Rd,4,0,0,0,1,N/A,35.5403622,-96.826079
2434326,"October 9, 2022",Arkansas,Jacksonville,300 Marshall Rd,1,3,0,0,0,N/A,34.8698705,-92.1284625
2433539,"October 9, 2022",Florida,Tampa,908 N Franklin St,1,6,0,0,2,N/A,27.9516671,-82.4599451
2434062,"October 9, 2022",Texas,Beaumont,2550 I-10 Frontage Rd,0,5,0,0,0,N/A,30.0969637,-94.1269424
2440211,"October 8, 2022",Alabama,Hurtsboro,Ross Rd,2,2,0,0,0,N/A,32.2357685,-85.4420827
2433352,"October 8, 2022",California,Berkeley,2400 Durant Ave,1,3,0,0,2,N/A,37.8671726,-122.2603606
2434151,"October 8, 2022",Missouri,Saint Joseph,302 Illinois Ave,0,4,0,0,0,N/A,39.7182973,-94.8656013
2432772,"October 7, 2022",Oregon,Portland,SE 92nd Ave and Powell Blvd,0,4,0,0,0,N/A,45.4973215,-122.5685485
2432893,"October 7, 2022",Texas,Fort Worth,1200 block of Jessamine St,4,0,0,0,0,N/A,32.7180268,-97.3122738
2431842,"October 6, 2022",Kentucky,Louisville,5000 block of East Indian Trail,0,4,0,0,0,N/A,38.1817801,-85.6704896
2431594,"October 6, 2022",District of Columbia,Washington,1200 North Capitol St NW,1,3,0,0,0,N/A,38.9061745,-77.0099617
2431069,"October 5, 2022",Texas,Baytown,2000 block of Tri City Beach Rd,4,2,1,0,0,N/A,29.700184,-94.9438571
2428950,"October 2, 2022",Tennessee,Nashville,600 block of S 7th St,0,4,0,0,0,N/A,36.1676316,-86.7573103
2428715,"October 2, 2022",Washington,Seattle,4300 block of University Way NE,0,4,0,0,0,N/A,47.6599251,-122.3128745
2427999,"October 1, 2022",Pennsylvania,Philadelphia,5000 block of Frankford Ave,0,4,0,0,0,N/A,40.0207759,-75.0803695
2428678,"October 1, 2022",California,Oakland,988 Apgar St,2,2,0,0,2,N/A,37.8291907,-122.2773157
2427775,"September 30, 2022",Oklahoma,Tulsa,4929 N Peoria Ave,1,3,0,0,1,N/A,36.2253893,-95.9743327
2428456,"September 30, 2022",Mississippi,Marks,1st St and W Main St,0,5,0,0,0,N/A,34.2568235,-95.712891
2426627,"September 29, 2022",Texas,Mc Gregor,901 S Monroe St,5,0,0,1,1,N/A,31.4330549,-97.4054508
2426042,"September 28, 2022",California,Oakland,8251 Fontaine St,1,5,0,0,0,N/A,37.7655636,-122.1536099
2425825,"September 28, 2022",Ohio,Columbus,1680 Karl Ct,0,5,0,0,1,N/A,40.0854263,-82.9738721
2425799,"September 28, 2022",Maryland,Baltimore,5500 block of Bowleys Ln,0,4,0,0,0,N/A,39.319212,-76.55152
2426382,"September 28, 2022",Alabama,Uniontown,100-104 Birch Rd,0,4,0,1,0,N/A,32.4898254,-79.7257439
2425393,"September 27, 2022",New York,Corona (Queens),88-01 Atlantic Ave,0,4,0,0,0,N/A,40.6860837,-73.853117
2426137,"September 27, 2022",New York,New York (Manhattan),W 116th St and 7th Ave,0,4,0,0,0,N/A,40.8032027,-73.946464
2426061,"September 27, 2022",North Carolina,Goldsboro,1200 block of Olivia Ln,0,4,0,0,0,N/A,35.3706828,-77.983652
2425839,"September 27, 2022",Florida,Jacksonville,A Philip Randolph Blvd and Union St,0,4,0,0,0,N/A,30.3312859,-81.6424703
2425199,"September 27, 2022",Pennsylvania,Philadelphia,6498 Ridge Ave,1,4,0,0,5,N/A,40.037329,-75.2230651
2423747,"September 25, 2022",Pennsylvania,Harrisburg,2300 block of Woodlawn St,0,4,0,0,5,N/A,40.2588368,-76.8467746
2423338,"September 25, 2022",Indiana,Hammond,6217 Kennedy Ave,1,3,0,0,0,N/A,41.6005067,-87.4613001
2423538,"September 24, 2022",Ohio,Columbus,E 5th Ave and Osborn Ave,1,3,0,0,0,N/A,39.9845249,-83.005526
2423331,"September 24, 2022",Georgia,Louisville,Forrest Dr,1,3,0,0,0,N/A,33.0009706,-85.6895909
2424602,"September 23, 2022",California,Castroville,N/A,0,4,0,0,0,N/A,36.7619511,-98.8786387
2421430,"September 22, 2022",Illinois,Chicago,E 35th St and S Prairie Ave,0,4,0,0,0,N/A,41.8310556,-87.6264726
2420406,"September 20, 2022",New York,Mount Vernon,333 S 8th Ave,0,4,0,0,0,N/A,40.9023271,-73.8373932
2420637,"September 20, 2022",Michigan,Niles,620 N 6th St,2,3,0,0,0,N/A,41.8343446,-86.2527589
2419473,"September 19, 2022",Georgia,Swainsboro,N Coleman St,1,3,0,0,0,N/A,32.6062067,-82.3387066
2417634,"September 18, 2022",New York,Corona (Queens),41st Ave and Warren St,1,3,0,0,1,N/A,40.7473337,-73.8646723
2417641,"September 18, 2022",Wisconsin,Kenosha,2232 Roosevelt Rd,2,2,0,0,1,N/A,42.57677,-87.8366755
2417863,"September 18, 2022",Nevada,Las Vegas,4800 block of Holt Ave,0,5,0,0,1,N/A,36.1982574,-115.0691155
2417696,"September 18, 2022",Michigan,Allendale,10295 48th Ave,0,4,0,0,1,N/A,42.9545169,-85.9060435
2417293,"September 17, 2022",Missouri,Blue Springs,US 40 and Adams Dairy Pkwy,0,5,0,0,0,N/A,39.0131731,-83.3712932
2416762,"September 17, 2022",Minnesota,Minneapolis,Hennepin Ave and N 8th St,0,5,0,0,0,N/A,44.9771988,-93.2651909
2416625,"September 16, 2022",Wisconsin,Milwaukee,4100 block of N 13th St,0,4,0,1,1,N/A,43.0912822,-87.9270036
2414276,"September 14, 2022",Wisconsin,Milwaukee,1300 block of E Hamilton St,0,4,0,0,0,N/A,43.0543911,-87.894934
2415614,"September 14, 2022",Florida,Miami (North Miami),NW 10th Ave and NW 131st St,0,5,0,0,0,N/A,25.894516,-80.2150588
2414858,"September 14, 2022",California,Los Angeles,312 E 5th St,0,4,0,0,0,N/A,34.0444113,-118.2454228
2414080,"September 13, 2022",Illinois,Chicago,5531 S King Dr,2,7,0,0,0,N/A,41.7934569,-87.6155009
2415479,"September 13, 2022",California,Oakland,92nd Ave and Peach St,0,4,0,0,0,N/A,37.7532022,-122.1641051
2413596,"September 12, 2022",Oklahoma,Oklahoma City,1400 block of S Indiana Ave,0,4,0,0,0,N/A,35.4518717,-97.5406962
2412198,"September 11, 2022",Michigan,Detroit,13000 block of E Warren Ave,0,4,0,0,0,N/A,42.3922999,-82.9666775
2412164,"September 11, 2022",New Mexico,Santa Fe,Paseo Feliz,0,5,0,0,2,N/A,35.6119915,-106.0677118
2412289,"September 11, 2022",Michigan,Grand Rapids,N/A,0,4,0,0,0,N/A,42.94807,-85.6680863
2412487,"September 11, 2022",North Carolina,Durham,4400 block of NC-55,1,3,0,0,0,N/A,35.8309437,-78.8783256
2411801,"September 10, 2022",Indiana,Plainfield,2688 E Main St,2,2,0,0,1,N/A,39.7200794,-86.3526066
2411871,"September 10, 2022",Kentucky,Lexington,Georgetown Rd and Parallel Rd,0,4,0,0,0,N/A,38.0881454,-84.5114345
2411007,"September 9, 2022",New York,Bronx,810 Astor Ave,0,4,0,0,0,N/A,40.8591713,-73.8633592
2411901,"September 9, 2022",Minnesota,Minneapolis,328 W Broadway Ave,1,3,0,0,0,N/A,44.9993638,-93.2847773
2410446,"September 9, 2022",Maryland,Elk Mills,47 Hebron Ct,4,0,1,0,0,N/A,39.661138,-75.8365227
2410704,"September 8, 2022",Minnesota,Minneapolis,626 W Broadway Ave,0,4,0,0,0,N/A,44.9995028,-93.2875582
2410269,"September 8, 2022",California,Los Angeles,4th St and Broadway,0,4,0,0,0,N/A,34.0549076,-118.242643
2408990,"September 7, 2022",Tennessee,Memphis,3100 block of Lyndale Ave,3,3,0,0,1,N/A,35.1559467,-89.9579636
2406998,"September 5, 2022",Georgia,Hartwell,1541 Anderson Hwy,2,2,0,0,0,N/A,34.3543485,-82.9044776
2407734,"September 5, 2022",Missouri,Kansas City,7320 Manchester Ave,2,2,0,0,0,N/A,38.9911543,-94.4974225
2407739,"September 5, 2022",Missouri,Saint Louis,4400 block of Red Bud Ave,1,3,0,0,0,N/A,38.6751246,-90.2264273
2406852,"September 5, 2022",Pennsylvania,Philadelphia,W Russell St and N 8th St,2,4,0,0,0,N/A,40.0038529,-75.1426844
2406862,"September 5, 2022",Ohio,Cleveland,13902 Euclid Ave,1,10,0,0,1,N/A,41.5263797,-81.5857736
2406597,"September 4, 2022",Minnesota,Saint Paul,951 Case Ave E,3,2,0,0,1,N/A,44.9705142,-93.0602858
2406108,"September 4, 2022",Virginia,Norfolk,5005 Killam Ave,2,5,0,0,0,N/A,36.8890008,-76.2979079
2406123,"September 4, 2022",South Carolina,Charleston,King St and Morris St,0,7,0,0,4,N/A,32.790491,-79.9319535
2406656,"September 4, 2022",Florida,Fort Lauderdale (Lauderdale Lakes),3050 NW 41st St,0,4,0,0,0,N/A,26.1784862,-80.1840192
2406651,"September 4, 2022",Illinois,Chicago,8600 block of S Kingston Ave,2,2,0,0,0,N/A,41.7389327,-87.5626519
2405689,"September 3, 2022",California,Chico,1500 block of W 5th St,0,5,0,0,1,N/A,39.719579,-121.8509257
2405866,"September 3, 2022",Illinois,Yorkville,8400 block of Immanuel Rd,0,4,0,0,0,N/A,41.6033664,-88.4538305
2406042,"September 3, 2022",Alabama,Birmingham,100 block of 3rd Ave W,2,2,0,0,0,N/A,33.5069402,-86.8376535
2405859,"September 3, 2022",Maryland,Capitol Heights,1428 Ritchie Rd,1,3,0,0,0,N/A,38.8694284,-76.8553925
2405239,"September 2, 2022",California,Fresno,Effie St and Grant Ave,2,2,0,1,0,N/A,36.7486376,-119.7878186
2405020,"September 2, 2022",Minnesota,Minneapolis,700 W Broadway Ave,0,4,0,0,0,N/A,44.9996859,-93.2883472
2404930,"September 2, 2022",New York,Brooklyn,223 Russell St,0,4,0,0,0,N/A,40.7311519,-73.9452935
2400998,"August 29, 2022",Missouri,Saint Louis (Jennings),8800 block of Cozens Ave,0,4,0,0,0,N/A,38.7265242,-90.2589511
2399774,"August 28, 2022",Wisconsin,Clinton,9221 E Little Ln,0,4,0,0,0,N/A,42.574,-95.712891
2400434,"August 28, 2022",Oregon,Bend,2650 NE Hwy 20,2,2,1,0,0,N/A,44.0578711,-121.2646015
2399820,"August 28, 2022",New York,Albany,Hamilton St and Ontario St,0,6,0,0,0,N/A,42.661427,-73.7506237
2399839,"August 28, 2022",California,Los Angeles,2471 Whittier Blvd,0,6,0,0,1,N/A,34.0338229,-118.2141724
2400026,"August 28, 2022",Michigan,Detroit,Wyoming Ave and W 7-Mile Rd,3,1,0,0,1,N/A,42.4313645,-83.1548496
2400492,"August 28, 2022",Arizona,Phoenix,21636 N 26th Ave,2,5,1,0,0,N/A,33.6829871,-112.1160553
2399755,"August 28, 2022",Texas,Houston,8021 Dunlap St,3,2,1,0,0,N/A,29.6923725,-95.4940668
2399670,"August 28, 2022",Colorado,Denver,2731 42nd Ave,1,3,0,0,0,N/A,39.7753108,-104.9535197
2399576,"August 27, 2022",New York,Brooklyn,W 29th St and Boardwalk W,1,4,0,0,0,N/A,40.5733576,-73.9441579
2399000,"August 27, 2022",Washington,Spokane,302 W Queen Ave,1,3,0,0,3,N/A,47.7065023,-117.4139147
2398877,"August 27, 2022",Kentucky,Lexington,207 Legends Ln,0,7,0,0,0,N/A,38.0651005,-84.4786303
2398004,"August 25, 2022",Kentucky,Henderson,804 Clay St,2,2,0,0,1,N/A,37.830608,-87.5884369
2397504,"August 25, 2022",Washington,Spokane,701 N Chestnut St,0,4,0,0,0,N/A,47.6639628,-117.4434354
2398118,"August 25, 2022",Alabama,Birmingham,8th St W and Finley Blvd,1,3,0,0,0,N/A,33.530428,-86.848624
2396803,"August 24, 2022",Illinois,Chicago,3591 N Milwaukee Ave,0,4,0,0,0,N/A,41.946053,-87.7349529
2396536,"August 24, 2022",District of Columbia,Washington,27 O Street NW,2,3,0,0,0,N/A,38.9087923,-77.01025
2397033,"August 24, 2022",Wisconsin,Milwaukee,2622 N 22nd St,2,2,1,0,0,N/A,43.0665711,-87.9397399
2396567,"August 24, 2022",Maryland,Baltimore,Park Heights Ave and Shirley Ave,1,6,0,0,0,N/A,39.3344757,-76.6838228
2396124,"August 23, 2022",Pennsylvania,Philadelphia,N 60th St and Race St,2,2,0,0,0,N/A,39.9650523,-75.2407367
2393474,"August 20, 2022",Delaware,Wilmington,Tatnall St and W 27th St,0,4,0,0,0,N/A,39.755791,-75.5356448
2393051,"August 20, 2022",North Carolina,Asheville,11 Grove St,0,4,0,0,0,N/A,35.593362,-82.5578621
2392698,"August 20, 2022",Illinois,Chicago,6200 block of S Michigan Ave,0,5,0,0,0,N/A,41.7817716,-87.6225075
2392494,"August 19, 2022",Illinois,Chicago,3300 block of W Flournoy St,1,4,0,0,0,N/A,41.8729232,-87.7086676
2391779,"August 19, 2022",Illinois,Chicago,5200 block of S Green St,0,4,0,0,0,N/A,41.7996138,-87.646878
2391353,"August 18, 2022",Virginia,Norfolk,7433 Fenner St,3,2,0,0,0,N/A,36.9095298,-76.2550342
2390519,"August 17, 2022",Illinois,Chicago,7321 S Union Ave,0,4,0,0,0,N/A,41.7609295,-87.6415765
2391042,"August 17, 2022",Pennsylvania,Philadelphia,2800 block of Bonsal St,0,4,0,0,3,N/A,39.9974978,-75.1693829
2389775,"August 16, 2022",Pennsylvania,Philadelphia,5700 Haverford Ave,0,5,0,0,3,N/A,39.9669131,-75.2346441
2388884,"August 16, 2022",Tennessee,Memphis,Austin Peay Hwy and New Covington Pike,0,6,0,0,0,N/A,35.2350953,-89.8952979
2386954,"August 14, 2022",Arizona,Phoenix,4601 E Granada Rd,1,4,0,0,0,N/A,33.4680093,-111.9819257
2386871,"August 14, 2022",Illinois,Chicago,1800 block of W 78th St,1,4,0,0,0,N/A,41.7520995,-87.668332
2386878,"August 14, 2022",Maryland,Baltimore,5100 block of Harford Rd,1,3,0,0,0,N/A,39.3482911,-76.5652612
2388144,"August 13, 2022",Ohio,Cleveland,7500 block of Bessemer Ave,1,4,0,0,0,N/A,41.4672708,-81.6352809
2386032,"August 13, 2022",North Carolina,Raleigh,2414 Paula St,0,6,0,0,0,N/A,35.8141885,-78.624822
2387010,"August 13, 2022",Georgia,Atlanta (College Park),5420 Riverdale Rd,1,4,0,0,0,N/A,33.6063253,-84.4303138
2386151,"August 13, 2022",Washington,Renton,1501 Orcas Ave,0,4,0,0,0,N/A,47.4953783,-122.1420333
2385789,"August 12, 2022",Pennsylvania,Philadelphia,5300 block of Charles St,1,3,0,0,0,N/A,40.0200018,-75.0729821
2385846,"August 12, 2022",Missouri,Saint Louis,5166 Dr Martin Luther King Dr,1,3,0,0,0,N/A,38.665162,-90.2670923
2383958,"August 10, 2022",Mississippi,Winona,613 Powell St,1,3,0,0,0,N/A,33.4778038,-89.7375272
2382827,"August 8, 2022",Virginia,Richmond,3100 Carolina Ave,0,4,0,0,0,N/A,37.573567,-77.4202397
2380747,"August 7, 2022",Ohio,Cincinnati,1323 Main St,0,8,0,1,2,N/A,39.1105146,-84.5122578
2381371,"August 7, 2022",Pennsylvania,Pittsburgh,1700 block of Brighton Pl,1,3,0,0,5,N/A,40.4583999,-80.0171029
2381321,"August 7, 2022",Georgia,Atlanta,477 Windsor St SW,2,4,0,0,0,N/A,33.7411271,-84.3997425
2381000,"August 7, 2022",Alabama,Birmingham,800 block of 2nd Ave N,1,4,0,0,1,N/A,33.5075609,-86.822733
2380361,"August 6, 2022",Michigan,Detroit,Saratoga St and Gratiot Ave,3,2,0,0,1,N/A,42.4323569,-82.9794752
2380869,"August 6, 2022",Michigan,Detroit,19000 block of Andover St,1,6,0,0,0,N/A,42.4323662,-83.0991473
2380783,"August 6, 2022",Pennsylvania,Duquesne,Orchard Park Ave and Ridge St,0,4,0,0,0,N/A,40.3631285,-79.8469532
2379316,"August 5, 2022",Virginia,Norfolk,216 E Plume St,0,4,0,0,1,N/A,36.8471738,-76.290587
2379499,"August 5, 2022",Ohio,Dayton,7120 Hardwicke Pl,4,0,0,0,1,N/A,39.8502666,-84.2158929
2380017,"August 5, 2022",Wisconsin,Milwaukee,N 91st St and W Allyn St,0,4,0,0,0,N/A,43.1824751,-88.0241136
2378851,"August 4, 2022",Tennessee,Nashville,371 Hickory Trace Dr,1,3,0,0,1,N/A,36.0475159,-86.7180786
2379020,"August 4, 2022",Nebraska,Laurel,503 Elm St,4,0,0,0,1,N/A,42.4255892,-97.0908439
2377855,"August 3, 2022",California,Panorama City,Parthenia St and Tobias Ave,1,4,0,0,1,N/A,34.2279804,-118.4531744
2377529,"August 3, 2022",Florida,Miami,10000 SW 173rd Terrace,0,5,0,0,0,N/A,25.6084708,-80.3523566
2376380,"August 2, 2022",New York,Albany,Central Ave and Lexington Ave,0,5,0,0,0,N/A,42.660113,-73.767191
2377338,"August 2, 2022",Florida,Orlando,9873 Lake District Ln,4,0,1,0,0,N/A,28.4233334,-81.2371625
2375725,"August 1, 2022",California,Paramount,13801 Paramount Blvd,1,3,0,0,0,N/A,33.9105345,-118.1608583
2375886,"August 1, 2022",District of Columbia,Washington,444 16th St NE,1,5,0,0,0,N/A,38.8964249,-76.9824427
2376028,"August 1, 2022",Ohio,Columbus,176 Rumsey Rd,2,2,0,1,0,N/A,39.8942048,-82.9910048
2374750,"July 31, 2022",Indiana,South Bend,St Joseph St and Milton St,0,4,0,0,0,N/A,41.6548329,-86.247886
2374430,"July 31, 2022",Florida,Orlando,Wall St and S Orange Ave,0,7,0,0,0,N/A,28.5426202,-81.379045
2374337,"July 31, 2022",Michigan,Detroit,11637 Coyle St,2,6,0,0,1,N/A,42.3733057,-83.1934845
2374401,"July 31, 2022",Indiana,Indianapolis,Broad Ripple Ave and Guilford Ave,0,4,0,0,1,N/A,39.86972,-86.142976
2374990,"July 31, 2022",Illinois,Decatur,2874 N Dinneen St,1,3,0,0,0,N/A,39.8751153,-88.9314159
2375097,"July 31, 2022",Connecticut,Hartford,1994 Main St,0,4,0,0,0,N/A,41.78183,-72.6756297
2373924,"July 30, 2022",Louisiana,Monroe,2000 Peach St,1,3,0,0,0,N/A,32.4987828,-92.089626
2373692,"July 30, 2022",Illinois,Wheeling,800 block of Fletcher Dr,0,5,0,0,0,N/A,42.1319256,-87.9367984
2373859,"July 30, 2022",Georgia,Girard,232 Claxton Rd,1,4,0,0,2,N/A,33.055079,-81.7372109
2373050,"July 29, 2022",Maryland,Baltimore,3100 block of W North Ave,2,2,0,0,0,N/A,39.3093071,-76.6695231
2373646,"July 29, 2022",New Mexico,Albuquerque,4303 Estancia Dr NW,1,4,0,0,0,N/A,35.1311019,-106.7089097
2373607,"July 29, 2022",Ohio,Cleveland,E 154th St and Harvard Ave,1,3,0,0,0,N/A,41.4497547,-81.5730414
2373111,"July 29, 2022",Florida,Miami,10875 SW 216th St,0,4,0,0,0,N/A,25.567513,-80.3671364
2370760,"July 27, 2022",Georgia,Macon,624 Forest Hill Rd,2,2,0,0,2,N/A,32.8765528,-83.6968664
2371416,"July 27, 2022",Louisiana,Hahnville,300 block of Sycamore St,1,3,0,0,0,N/A,29.9741199,-90.4103449
2369720,"July 25, 2022",Louisiana,New Orleans,2000 block of Saint Andrew St,0,4,0,0,0,N/A,29.9388336,-90.0820277
2368575,"July 24, 2022",California,San Pedro,560 N Western Ave,2,6,0,0,4,N/A,33.7517122,-118.3061376
2368029,"July 24, 2022",Georgia,Atlanta,1695 Northside Dr NW,0,8,0,0,0,N/A,33.8011038,-84.4075613
2368308,"July 24, 2022",Texas,Fort Worth,2350 S Riverside Dr,1,3,0,0,0,N/A,32.7188727,-97.3046983
2368110,"July 24, 2022",South Carolina,Bennettsville,614 US-15,1,3,0,0,6,N/A,34.6158446,-79.6623365
2367984,"July 23, 2022",Virginia,Richmond,2220 Broad Rock Blvd,0,5,0,0,0,N/A,37.4863826,-77.4765396
2367664,"July 23, 2022",Texas,El Paso,14100 block of Honey Point Dr,0,4,0,0,3,N/A,31.7889699,-106.2324719
2367289,"July 23, 2022",North Carolina,Pinebluff,212 Primrose Path,1,4,0,0,1,N/A,35.0832259,-79.4698281
2367193,"July 23, 2022",Washington,Renton,100 block of Logan Ave S,1,6,0,0,0,N/A,47.482647,-122.2089272
2368018,"July 23, 2022",Illinois,Chicago,5400 block of S Paulina St,0,4,0,0,0,N/A,41.7957047,-87.6673308
2367176,"July 23, 2022",Illinois,Chicago,2700 block of W Jackson Blvd,0,4,0,0,0,N/A,41.877728,-87.693943
2367157,"July 23, 2022",Illinois,Rockford,1401 N 2nd St,2,2,0,0,4,N/A,42.2825966,-89.0682148
2367972,"July 23, 2022",Michigan,Kalamazoo,1300 block of N Church St,0,9,0,0,0,N/A,42.303401,-85.5864023
2366273,"July 21, 2022",California,Los Angeles,210 W 7th St,0,5,0,0,0,N/A,34.044643,-118.2528094
2363589,"July 19, 2022",Nebraska,Lincoln,2835 T St,0,4,0,0,0,N/A,40.818877,-96.6800501
2362912,"July 18, 2022",Georgia,Atlanta,440 Thomasvillle Blvd,1,4,0,0,0,N/A,33.7057314,-84.3589755
2362595,"July 17, 2022",Washington,Mount Vernon,2301 Freeway Dr,0,5,0,0,3,N/A,48.441649,-122.3462924
2362141,"July 17, 2022",New York,Brooklyn,265 Livonia Ave,0,4,0,0,1,N/A,40.6631496,-73.9083535
2361849,"July 17, 2022",Michigan,Detroit,N/A,0,4,0,0,0,N/A,42.3314225,-83.0457538
2362011,"July 17, 2022",Indiana,Greenwood,1251 US Hwy 31 N,3,2,1,0,0,N/A,39.6330413,-86.1235722
2362215,"July 17, 2022",Indiana,Beech Grove,1100 S 9th Ave,1,3,0,0,0,N/A,39.703409,-86.0921066
2361609,"July 17, 2022",Michigan,Grand Rapids,77 Cesar E Chavez Ave SW,0,4,0,0,0,N/A,42.9610762,-85.6738739
2361654,"July 17, 2022",Georgia,Milledgeville,Leo Ct and Nobles Ct,0,5,0,0,0,N/A,33.1071971,-83.2455723
2362282,"July 17, 2022",New Jersey,Newark,751 Broadway,0,4,0,0,0,N/A,40.7754987,-74.1585664
2362562,"July 17, 2022",Washington,Vancouver,E 11th St and E McLoughlin Blvd,2,2,0,0,0,N/A,45.6289868,-122.6715642
